cve_id,package,status,fixed_version,internal_status
CVE-2025-23133,linux,not_applicable,1,code_not_in_use
CVE-2025-23136,linux,not_applicable,1,code_not_in_use
CVE-2025-23138,linux,not_applicable,1,code_not_in_use
CVE-2025-23140,linux,not_applicable,1,code_not_in_use
CVE-2025-23141,linux,not_applicable,1,code_not_in_use
CVE-2025-23142,linux,not_applicable,1,code_not_in_use
CVE-2025-23143,linux,not_applicable,1,code_not_in_use
CVE-2025-23144,linux,not_applicable,1,code_not_in_use
CVE-2025-23145,linux,not_applicable,1,code_not_in_use
CVE-2025-23146,linux,not_applicable,1,code_not_in_use
CVE-2025-23147,linux,not_applicable,1,code_not_in_use
CVE-2025-23148,linux,not_applicable,1,code_not_in_use
CVE-2025-23150,linux,not_applicable,1,code_not_in_use
CVE-2025-23151,linux,not_applicable,1,code_not_in_use
CVE-2025-23155,linux,not_applicable,1,code_not_in_use
CVE-2025-23156,linux,not_applicable,1,code_not_in_use
CVE-2025-23157,linux,not_applicable,1,code_not_in_use
CVE-2025-23158,linux,not_applicable,1,code_not_in_use
CVE-2025-23159,linux,not_applicable,1,code_not_in_use
CVE-2025-23160,linux,not_applicable,1,code_not_in_use
CVE-2025-23161,linux,not_applicable,1,code_not_in_use
CVE-2025-23163,linux,not_applicable,1,code_not_in_use
CVE-2025-37738,linux,not_applicable,1,code_not_in_use
CVE-2025-37739,linux,not_applicable,1,code_not_in_use
CVE-2025-37740,linux,not_applicable,1,code_not_in_use
CVE-2025-37741,linux,not_applicable,1,code_not_in_use
CVE-2025-37742,linux,not_applicable,1,code_not_in_use
CVE-2025-37745,linux,not_applicable,1,code_not_in_use
CVE-2025-37747,linux,not_applicable,1,code_not_in_use
CVE-2025-37748,linux,not_applicable,1,code_not_in_use
CVE-2025-37749,linux,not_applicable,1,code_not_in_use
CVE-2025-37750,linux,not_applicable,1,code_not_in_use
CVE-2025-37752,linux,not_applicable,1,code_not_in_use
CVE-2025-37756,linux,not_applicable,1,code_not_in_use
CVE-2025-37757,linux,not_applicable,1,code_not_in_use
CVE-2025-37758,linux,not_applicable,1,code_not_in_use
CVE-2025-37765,linux,not_applicable,1,code_not_in_use
CVE-2025-37766,linux,not_applicable,1,code_not_in_use
CVE-2025-37767,linux,not_applicable,1,code_not_in_use
CVE-2025-37768,linux,not_applicable,1,code_not_in_use
CVE-2025-37769,linux,not_applicable,1,code_not_in_use
CVE-2025-37770,linux,not_applicable,1,code_not_in_use
CVE-2025-37771,linux,not_applicable,1,code_not_in_use
CVE-2025-37772,linux,not_applicable,1,code_not_in_use
CVE-2025-37773,linux,not_applicable,1,code_not_in_use
CVE-2025-37775,linux,not_applicable,1,code_not_in_use
CVE-2025-37776,linux,not_applicable,1,code_not_in_use
CVE-2025-37777,linux,not_applicable,1,code_not_in_use
CVE-2025-37778,linux,not_applicable,1,code_not_in_use
CVE-2025-37780,linux,not_applicable,1,code_not_in_use
CVE-2025-37781,linux,not_applicable,1,code_not_in_use
CVE-2025-37782,linux,not_applicable,1,code_not_in_use
CVE-2025-37785,linux,not_applicable,1,code_not_in_use
CVE-2025-37786,linux,not_applicable,1,code_not_in_use
CVE-2025-37787,linux,not_applicable,1,code_not_in_use
CVE-2025-37788,linux,not_applicable,1,code_not_in_use
CVE-2025-37789,linux,not_applicable,1,code_not_in_use
CVE-2025-37790,linux,not_applicable,1,code_not_in_use
CVE-2025-37792,linux,not_applicable,1,code_not_in_use
CVE-2025-37794,linux,not_applicable,1,code_not_in_use
CVE-2025-37796,linux,not_applicable,1,code_not_in_use
CVE-2025-37797,linux,not_applicable,1,code_not_in_use
CVE-2025-37798,linux,not_applicable,1,code_not_in_use
CVE-2025-37799,linux,not_applicable,1,code_not_in_use
CVE-2025-37800,linux,not_applicable,1,code_not_in_use
CVE-2025-37801,linux,not_applicable,1,code_not_in_use
CVE-2025-37802,linux,not_applicable,1,code_not_in_use
CVE-2025-37803,linux,not_applicable,1,code_not_in_use
CVE-2025-37804,linux,not_applicable,1,code_not_in_use
CVE-2025-37805,linux,not_applicable,1,code_not_in_use
CVE-2025-37806,linux,not_applicable,1,code_not_in_use
CVE-2025-37807,linux,not_applicable,1,code_not_in_use
CVE-2025-37808,linux,not_applicable,1,code_not_in_use
CVE-2025-37810,linux,not_applicable,1,code_not_in_use
CVE-2025-37811,linux,not_applicable,1,code_not_in_use
CVE-2025-37812,linux,not_applicable,1,code_not_in_use
CVE-2025-37815,linux,not_applicable,1,code_not_in_use
CVE-2025-37817,linux,not_applicable,1,code_not_in_use
CVE-2025-37818,linux,not_applicable,1,code_not_in_use
CVE-2025-37819,linux,not_applicable,1,code_not_in_use
CVE-2025-37820,linux,not_applicable,1,code_not_in_use
CVE-2025-37822,linux,not_applicable,1,code_not_in_use
CVE-2025-37823,linux,not_applicable,1,code_not_in_use
CVE-2025-37824,linux,not_applicable,1,code_not_in_use
CVE-2025-37829,linux,not_applicable,1,code_not_in_use
CVE-2025-37830,linux,not_applicable,1,code_not_in_use
CVE-2025-37833,linux,not_applicable,1,code_not_in_use
CVE-2025-37834,linux,not_applicable,1,code_not_in_use
CVE-2025-37836,linux,not_applicable,1,code_not_in_use
CVE-2025-37838,linux,not_applicable,1,code_not_in_use
CVE-2025-37839,linux,not_applicable,1,code_not_in_use
CVE-2025-37840,linux,not_applicable,1,code_not_in_use
CVE-2025-37841,linux,not_applicable,1,code_not_in_use
CVE-2025-37842,linux,not_applicable,1,code_not_in_use
CVE-2025-37844,linux,not_applicable,1,code_not_in_use
CVE-2025-37849,linux,not_applicable,1,code_not_in_use
CVE-2025-37850,linux,not_applicable,1,code_not_in_use
CVE-2025-37851,linux,not_applicable,1,code_not_in_use
CVE-2025-37852,linux,not_applicable,1,code_not_in_use
CVE-2025-37853,linux,not_applicable,1,code_not_in_use
CVE-2025-37854,linux,not_applicable,1,code_not_in_use
CVE-2025-37855,linux,not_applicable,1,code_not_in_use
CVE-2025-37856,linux,not_applicable,1,code_not_in_use
CVE-2025-37857,linux,not_applicable,1,code_not_in_use
CVE-2025-37858,linux,not_applicable,1,code_not_in_use
CVE-2025-37859,linux,not_applicable,1,code_not_in_use
CVE-2025-37860,linux,not_applicable,1,code_not_in_use
CVE-2025-37861,linux,not_applicable,1,code_not_in_use
CVE-2025-37862,linux,not_applicable,1,code_not_in_use
CVE-2025-37864,linux,not_applicable,1,code_not_in_use
CVE-2025-37865,linux,not_applicable,1,code_not_in_use
CVE-2025-37867,linux,not_applicable,1,code_not_in_use
CVE-2025-37870,linux,not_applicable,1,code_not_in_use
CVE-2025-37871,linux,not_applicable,1,code_not_in_use
CVE-2025-37875,linux,not_applicable,1,code_not_in_use
CVE-2025-37876,linux,not_applicable,1,code_not_in_use
CVE-2025-37877,linux,not_applicable,1,code_not_in_use
CVE-2025-37878,linux,not_applicable,1,code_not_in_use
CVE-2025-37879,linux,not_applicable,1,code_not_in_use
CVE-2025-37880,linux,not_applicable,1,code_not_in_use
CVE-2025-37881,linux,not_applicable,1,code_not_in_use
CVE-2025-37882,linux,not_applicable,1,code_not_in_use
CVE-2025-37883,linux,not_applicable,1,code_not_in_use
CVE-2025-37884,linux,not_applicable,1,code_not_in_use
CVE-2025-37885,linux,not_applicable,1,code_not_in_use
CVE-2025-37889,linux,not_applicable,1,code_not_in_use
CVE-2025-37890,linux,not_applicable,1,code_not_in_use
CVE-2025-37893,linux,not_applicable,1,code_not_in_use
CVE-2025-37897,linux,not_applicable,1,code_not_in_use
CVE-2025-37899,linux,not_applicable,1,code_not_in_use
CVE-2025-37901,linux,not_applicable,1,code_not_in_use
CVE-2025-37902,linux,not_applicable,1,code_not_in_use
CVE-2025-37903,linux,not_applicable,1,code_not_in_use
CVE-2025-37905,linux,not_applicable,1,code_not_in_use
CVE-2025-37907,linux,not_applicable,1,code_not_in_use
CVE-2025-37909,linux,not_applicable,1,code_not_in_use
CVE-2025-37911,linux,not_applicable,1,code_not_in_use
CVE-2025-37912,linux,not_applicable,1,code_not_in_use
CVE-2025-37913,linux,not_applicable,1,code_not_in_use
CVE-2025-37914,linux,not_applicable,1,code_not_in_use
CVE-2025-37915,linux,not_applicable,1,code_not_in_use
CVE-2025-37917,linux,not_applicable,1,code_not_in_use
CVE-2025-37920,linux,not_applicable,1,code_not_in_use
CVE-2025-37921,linux,not_applicable,1,code_not_in_use
CVE-2025-37923,linux,not_applicable,1,code_not_in_use
CVE-2025-37924,linux,not_applicable,1,code_not_in_use
CVE-2025-37925,linux,not_applicable,1,code_not_in_use
CVE-2025-37926,linux,not_applicable,1,code_not_in_use
CVE-2025-37927,linux,not_applicable,1,code_not_in_use
CVE-2025-37928,linux,not_applicable,1,code_not_in_use
CVE-2025-37929,linux,not_applicable,1,code_not_in_use
CVE-2025-37930,linux,not_applicable,1,code_not_in_use
CVE-2025-37931,linux,not_applicable,1,code_not_in_use
CVE-2025-37932,linux,not_applicable,1,code_not_in_use
CVE-2025-37936,linux,not_applicable,1,code_not_in_use
CVE-2025-37938,linux,not_applicable,1,code_not_in_use
CVE-2025-37942,linux,not_applicable,1,code_not_in_use
CVE-2025-37943,linux,not_applicable,1,code_not_in_use
CVE-2025-37944,linux,not_applicable,1,code_not_in_use
CVE-2025-37945,linux,not_applicable,1,code_not_in_use
CVE-2025-37947,linux,not_applicable,1,code_not_in_use
CVE-2025-37948,linux,not_applicable,1,code_not_in_use
CVE-2025-37949,linux,not_applicable,1,code_not_in_use
CVE-2025-37951,linux,not_applicable,1,code_not_in_use
CVE-2025-37952,linux,not_applicable,1,code_not_in_use
CVE-2025-37953,linux,not_applicable,1,code_not_in_use
CVE-2025-37954,linux,not_applicable,1,code_not_in_use
CVE-2025-37957,linux,not_applicable,1,code_not_in_use
CVE-2025-37958,linux,not_applicable,1,code_not_in_use
CVE-2025-37959,linux,not_applicable,1,code_not_in_use
CVE-2025-37961,linux,not_applicable,1,code_not_in_use
CVE-2025-37962,linux,not_applicable,1,code_not_in_use
CVE-2025-37963,linux,not_applicable,1,code_not_in_use
CVE-2025-37964,linux,not_applicable,1,code_not_in_use
CVE-2025-37967,linux,not_applicable,1,code_not_in_use
CVE-2025-37968,linux,not_applicable,1,code_not_in_use
CVE-2025-37969,linux,not_applicable,1,code_not_in_use
CVE-2025-37970,linux,not_applicable,1,code_not_in_use
CVE-2025-37972,linux,not_applicable,1,code_not_in_use
CVE-2025-37976,linux,not_applicable,1,code_not_in_use
CVE-2025-37977,linux,not_applicable,1,code_not_in_use
CVE-2025-37983,linux,not_applicable,1,code_not_in_use
CVE-2025-37984,linux,not_applicable,1,code_not_in_use
CVE-2025-37985,linux,not_applicable,1,code_not_in_use
CVE-2025-37989,linux,not_applicable,1,code_not_in_use
CVE-2025-37990,linux,not_applicable,1,code_not_in_use
CVE-2025-37991,linux,not_applicable,1,code_not_in_use
CVE-2025-37992,linux,not_applicable,1,code_not_in_use
CVE-2025-37994,linux,not_applicable,1,code_not_in_use
CVE-2025-37995,linux,not_applicable,1,code_not_in_use
CVE-2025-37997,linux,not_applicable,1,code_not_in_use
CVE-2025-37998,linux,not_applicable,1,code_not_in_use
CVE-2025-38000,linux,not_applicable,1,code_not_in_use
CVE-2025-38001,linux,not_applicable,1,code_not_in_use
CVE-2025-38003,linux,not_applicable,1,code_not_in_use
CVE-2025-38004,linux,not_applicable,1,code_not_in_use
CVE-2025-38006,linux,not_applicable,1,code_not_in_use
CVE-2025-38011,linux,not_applicable,1,code_not_in_use
CVE-2025-38014,linux,not_applicable,1,code_not_in_use
CVE-2025-38022,linux,not_applicable,1,code_not_in_use
CVE-2025-38029,linux,not_applicable,1,code_not_in_use
CVE-2025-38031,linux,not_applicable,1,code_not_in_use
CVE-2025-38034,linux,not_applicable,1,code_not_in_use
CVE-2025-38035,linux,not_applicable,1,code_not_in_use
CVE-2025-38037,linux,not_applicable,1,code_not_in_use
CVE-2025-38038,linux,not_applicable,1,code_not_in_use
CVE-2025-38039,linux,not_applicable,1,code_not_in_use
CVE-2025-38040,linux,not_applicable,1,code_not_in_use
CVE-2025-38041,linux,not_applicable,1,code_not_in_use
CVE-2025-38042,linux,not_applicable,1,code_not_in_use
CVE-2025-38043,linux,not_applicable,1,code_not_in_use
CVE-2025-38044,linux,not_applicable,1,code_not_in_use
CVE-2025-38045,linux,not_applicable,1,code_not_in_use
CVE-2025-38047,linux,not_applicable,1,code_not_in_use
CVE-2025-38048,linux,not_applicable,1,code_not_in_use
CVE-2025-38051,linux,not_applicable,1,code_not_in_use
CVE-2025-38052,linux,not_applicable,1,code_not_in_use
CVE-2025-38057,linux,not_applicable,1,code_not_in_use
CVE-2025-38059,linux,not_applicable,1,code_not_in_use
CVE-2025-38060,linux,not_applicable,1,code_not_in_use
CVE-2025-38061,linux,not_applicable,1,code_not_in_use
CVE-2025-38062,linux,not_applicable,1,code_not_in_use
CVE-2025-38063,linux,not_applicable,1,code_not_in_use
CVE-2025-38064,linux,not_applicable,1,code_not_in_use
CVE-2025-38065,linux,not_applicable,1,code_not_in_use
CVE-2025-38066,linux,not_applicable,1,code_not_in_use
CVE-2025-38067,linux,not_applicable,1,code_not_in_use
CVE-2025-38068,linux,not_applicable,1,code_not_in_use
CVE-2025-38069,linux,not_applicable,1,code_not_in_use
CVE-2025-38071,linux,not_applicable,1,code_not_in_use
CVE-2025-38072,linux,not_applicable,1,code_not_in_use
CVE-2025-38073,linux,not_applicable,1,code_not_in_use
CVE-2025-38074,linux,not_applicable,1,code_not_in_use
CVE-2025-38075,linux,not_applicable,1,code_not_in_use
CVE-2025-38077,linux,not_applicable,1,code_not_in_use
CVE-2025-38078,linux,not_applicable,1,code_not_in_use
CVE-2025-38079,linux,not_applicable,1,code_not_in_use
CVE-2025-38080,linux,not_applicable,1,code_not_in_use
CVE-2025-38081,linux,not_applicable,1,code_not_in_use
CVE-2025-38083,linux,not_applicable,1,code_not_in_use
CVE-2025-38084,linux,not_applicable,1,code_not_in_use
CVE-2025-38085,linux,not_applicable,1,code_not_in_use
CVE-2025-38086,linux,not_applicable,1,code_not_in_use
CVE-2025-38088,linux,not_applicable,1,code_not_in_use
CVE-2025-38090,linux,not_applicable,1,code_not_in_use
CVE-2025-38091,linux,not_applicable,1,code_not_in_use
CVE-2025-38092,linux,not_applicable,1,code_not_in_use
CVE-2025-38096,linux,not_applicable,1,code_not_in_use
CVE-2025-38097,linux,not_applicable,1,code_not_in_use
CVE-2025-38098,linux,not_applicable,1,code_not_in_use
CVE-2025-38099,linux,not_applicable,1,code_not_in_use
CVE-2025-38100,linux,not_applicable,1,code_not_in_use
CVE-2025-38102,linux,not_applicable,1,code_not_in_use
CVE-2025-38103,linux,not_applicable,1,code_not_in_use
CVE-2025-38104,linux,not_applicable,1,code_not_in_use
CVE-2025-38105,linux,not_applicable,1,code_not_in_use
CVE-2025-38107,linux,not_applicable,1,code_not_in_use
CVE-2025-38108,linux,not_applicable,1,code_not_in_use
CVE-2025-38111,linux,not_applicable,1,code_not_in_use
CVE-2025-38112,linux,not_applicable,1,code_not_in_use
CVE-2025-38113,linux,not_applicable,1,code_not_in_use
CVE-2025-38115,linux,not_applicable,1,code_not_in_use
CVE-2025-38117,linux,not_applicable,1,code_not_in_use
CVE-2025-38118,linux,not_applicable,1,code_not_in_use
CVE-2025-38119,linux,not_applicable,1,code_not_in_use
CVE-2025-38120,linux,not_applicable,1,code_not_in_use
CVE-2025-38122,linux,not_applicable,1,code_not_in_use
CVE-2025-38124,linux,not_applicable,1,code_not_in_use
CVE-2025-38125,linux,not_applicable,1,code_not_in_use
CVE-2025-38126,linux,not_applicable,1,code_not_in_use
CVE-2025-38127,linux,not_applicable,1,code_not_in_use
CVE-2025-38129,linux,not_applicable,1,code_not_in_use
CVE-2025-38131,linux,not_applicable,1,code_not_in_use
CVE-2025-38132,linux,not_applicable,1,code_not_in_use
CVE-2025-38135,linux,not_applicable,1,code_not_in_use
CVE-2025-38136,linux,not_applicable,1,code_not_in_use
CVE-2025-38138,linux,not_applicable,1,code_not_in_use
CVE-2025-38140,linux,not_applicable,1,code_not_in_use
CVE-2025-38142,linux,not_applicable,1,code_not_in_use
CVE-2025-38143,linux,not_applicable,1,code_not_in_use
CVE-2025-38145,linux,not_applicable,1,code_not_in_use
CVE-2025-38146,linux,not_applicable,1,code_not_in_use
CVE-2025-38147,linux,not_applicable,1,code_not_in_use
CVE-2025-38148,linux,not_applicable,1,code_not_in_use
CVE-2025-38151,linux,not_applicable,1,code_not_in_use
CVE-2025-38152,linux,not_applicable,1,code_not_in_use
CVE-2025-38153,linux,not_applicable,1,code_not_in_use
CVE-2025-38154,linux,not_applicable,1,code_not_in_use
CVE-2025-38157,linux,not_applicable,1,code_not_in_use
CVE-2025-38158,linux,not_applicable,1,code_not_in_use
CVE-2025-38159,linux,not_applicable,1,code_not_in_use
CVE-2025-38160,linux,not_applicable,1,code_not_in_use
CVE-2025-38161,linux,not_applicable,1,code_not_in_use
CVE-2025-38162,linux,not_applicable,1,code_not_in_use
CVE-2025-38163,linux,not_applicable,1,code_not_in_use
CVE-2025-38165,linux,not_applicable,1,code_not_in_use
CVE-2025-38166,linux,not_applicable,1,code_not_in_use
CVE-2025-38167,linux,not_applicable,1,code_not_in_use
CVE-2025-38170,linux,not_applicable,1,code_not_in_use
CVE-2025-38173,linux,not_applicable,1,code_not_in_use
CVE-2025-38174,linux,not_applicable,1,code_not_in_use
CVE-2025-38180,linux,not_applicable,1,code_not_in_use
CVE-2025-38181,linux,not_applicable,1,code_not_in_use
CVE-2025-38182,linux,not_applicable,1,code_not_in_use
CVE-2025-38183,linux,not_applicable,1,code_not_in_use
CVE-2025-38184,linux,not_applicable,1,code_not_in_use
CVE-2025-38185,linux,not_applicable,1,code_not_in_use
CVE-2025-38189,linux,not_applicable,1,code_not_in_use
CVE-2025-38190,linux,not_applicable,1,code_not_in_use
CVE-2025-38191,linux,not_applicable,1,code_not_in_use
CVE-2025-38192,linux,not_applicable,1,code_not_in_use
CVE-2025-38193,linux,not_applicable,1,code_not_in_use
CVE-2025-38194,linux,not_applicable,1,code_not_in_use
CVE-2025-38195,linux,not_applicable,1,code_not_in_use
CVE-2025-38197,linux,not_applicable,1,code_not_in_use
CVE-2025-38198,linux,not_applicable,1,code_not_in_use
CVE-2025-38199,linux,not_applicable,1,code_not_in_use
CVE-2025-38200,linux,not_applicable,1,code_not_in_use
CVE-2025-38201,linux,not_applicable,1,code_not_in_use
CVE-2025-38202,linux,not_applicable,1,code_not_in_use
CVE-2025-38205,linux,not_applicable,1,code_not_in_use
CVE-2025-38207,linux,not_applicable,1,code_not_in_use
CVE-2025-38208,linux,not_applicable,1,code_not_in_use
CVE-2025-38211,linux,not_applicable,1,code_not_in_use
CVE-2025-38212,linux,not_applicable,1,code_not_in_use
CVE-2025-38213,linux,not_applicable,1,code_not_in_use
CVE-2025-38214,linux,not_applicable,1,code_not_in_use
CVE-2025-38215,linux,not_applicable,1,code_not_in_use
CVE-2025-38218,linux,not_applicable,1,code_not_in_use
CVE-2025-38219,linux,not_applicable,1,code_not_in_use
CVE-2025-38222,linux,not_applicable,1,code_not_in_use
CVE-2025-38225,linux,not_applicable,1,code_not_in_use
CVE-2025-38226,linux,not_applicable,1,code_not_in_use
CVE-2025-38227,linux,not_applicable,1,code_not_in_use
CVE-2025-38229,linux,not_applicable,1,code_not_in_use
CVE-2025-38230,linux,not_applicable,1,code_not_in_use
CVE-2025-38231,linux,not_applicable,1,code_not_in_use
CVE-2025-38232,linux,not_applicable,1,code_not_in_use
CVE-2025-38234,linux,not_applicable,1,code_not_in_use
CVE-2025-38236,linux,not_applicable,1,code_not_in_use
CVE-2025-38237,linux,not_applicable,1,code_not_in_use
CVE-2025-38239,linux,not_applicable,1,code_not_in_use
CVE-2025-38244,linux,not_applicable,1,code_not_in_use
CVE-2025-38245,linux,not_applicable,1,code_not_in_use
CVE-2025-38246,linux,not_applicable,1,code_not_in_use
CVE-2025-38248,linux,not_applicable,1,code_not_in_use
CVE-2025-38249,linux,not_applicable,1,code_not_in_use
CVE-2025-38250,linux,not_applicable,1,code_not_in_use
CVE-2025-38251,linux,not_applicable,1,code_not_in_use
CVE-2025-38257,linux,not_applicable,1,code_not_in_use
CVE-2025-38259,linux,not_applicable,1,code_not_in_use
CVE-2025-38260,linux,not_applicable,1,code_not_in_use
CVE-2025-38261,linux,not_applicable,1,code_not_in_use
CVE-2025-38262,linux,not_applicable,1,code_not_in_use
CVE-2025-38263,linux,not_applicable,1,code_not_in_use
CVE-2025-38264,linux,not_applicable,1,code_not_in_use
CVE-2025-38269,linux,not_applicable,1,code_not_in_use
CVE-2025-38272,linux,not_applicable,1,code_not_in_use
CVE-2025-38273,linux,not_applicable,1,code_not_in_use
CVE-2025-38275,linux,not_applicable,1,code_not_in_use
CVE-2025-38277,linux,not_applicable,1,code_not_in_use
CVE-2025-38280,linux,not_applicable,1,code_not_in_use
CVE-2025-38282,linux,not_applicable,1,code_not_in_use
CVE-2025-38283,linux,not_applicable,1,code_not_in_use
CVE-2025-38285,linux,not_applicable,1,code_not_in_use
CVE-2025-38286,linux,not_applicable,1,code_not_in_use
CVE-2025-38293,linux,not_applicable,1,code_not_in_use
CVE-2025-38298,linux,not_applicable,1,code_not_in_use
CVE-2025-38300,linux,not_applicable,1,code_not_in_use
CVE-2025-38303,linux,not_applicable,1,code_not_in_use
CVE-2025-38304,linux,not_applicable,1,code_not_in_use
CVE-2025-38305,linux,not_applicable,1,code_not_in_use
CVE-2025-38310,linux,not_applicable,1,code_not_in_use
CVE-2025-38311,linux,not_applicable,1,code_not_in_use
CVE-2025-38312,linux,not_applicable,1,code_not_in_use
CVE-2025-38313,linux,not_applicable,1,code_not_in_use
CVE-2025-38319,linux,not_applicable,1,code_not_in_use
CVE-2025-38320,linux,not_applicable,1,code_not_in_use
CVE-2025-38321,linux,not_applicable,1,code_not_in_use
CVE-2025-38322,linux,not_applicable,1,code_not_in_use
CVE-2025-38323,linux,not_applicable,1,code_not_in_use
CVE-2025-38324,linux,not_applicable,1,code_not_in_use
CVE-2025-38326,linux,not_applicable,1,code_not_in_use
CVE-2025-38328,linux,not_applicable,1,code_not_in_use
CVE-2025-38329,linux,not_applicable,1,code_not_in_use
CVE-2025-38330,linux,not_applicable,1,code_not_in_use
CVE-2025-38331,linux,not_applicable,1,code_not_in_use
CVE-2025-38332,linux,not_applicable,1,code_not_in_use
CVE-2025-38333,linux,not_applicable,1,code_not_in_use
CVE-2025-38334,linux,not_applicable,1,code_not_in_use
CVE-2025-38335,linux,not_applicable,1,code_not_in_use
CVE-2025-38336,linux,not_applicable,1,code_not_in_use
CVE-2025-38337,linux,not_applicable,1,code_not_in_use
CVE-2025-38340,linux,not_applicable,1,code_not_in_use
CVE-2025-38342,linux,not_applicable,1,code_not_in_use
CVE-2025-38343,linux,not_applicable,1,code_not_in_use
CVE-2025-38344,linux,not_applicable,1,code_not_in_use
CVE-2025-38345,linux,not_applicable,1,code_not_in_use
CVE-2025-38346,linux,not_applicable,1,code_not_in_use
CVE-2025-38347,linux,not_applicable,1,code_not_in_use
CVE-2025-38348,linux,not_applicable,1,code_not_in_use
CVE-2025-38350,linux,not_applicable,1,code_not_in_use
CVE-2025-38352,linux,not_applicable,1,code_not_in_use
CVE-2025-38353,linux,not_applicable,1,code_not_in_use
CVE-2025-38354,linux,not_applicable,1,code_not_in_use
CVE-2025-38359,linux,not_applicable,1,code_not_in_use
CVE-2025-38360,linux,not_applicable,1,code_not_in_use
CVE-2025-38361,linux,not_applicable,1,code_not_in_use
CVE-2025-38362,linux,not_applicable,1,code_not_in_use
CVE-2025-38363,linux,not_applicable,1,code_not_in_use
CVE-2025-38364,linux,not_applicable,1,code_not_in_use
CVE-2025-38365,linux,not_applicable,1,code_not_in_use
CVE-2025-38368,linux,not_applicable,1,code_not_in_use
CVE-2025-38369,linux,not_applicable,1,code_not_in_use
CVE-2025-38371,linux,not_applicable,1,code_not_in_use
CVE-2025-38375,linux,not_applicable,1,code_not_in_use
CVE-2025-38377,linux,not_applicable,1,code_not_in_use
CVE-2025-38380,linux,not_applicable,1,code_not_in_use
CVE-2025-38382,linux,not_applicable,1,code_not_in_use
CVE-2025-38384,linux,not_applicable,1,code_not_in_use
CVE-2025-38385,linux,not_applicable,1,code_not_in_use
CVE-2025-38386,linux,not_applicable,1,code_not_in_use
CVE-2025-38387,linux,not_applicable,1,code_not_in_use
CVE-2025-38389,linux,not_applicable,1,code_not_in_use
CVE-2025-38391,linux,not_applicable,1,code_not_in_use
CVE-2025-38393,linux,not_applicable,1,code_not_in_use
CVE-2025-38395,linux,not_applicable,1,code_not_in_use
CVE-2025-38396,linux,not_applicable,1,code_not_in_use
CVE-2025-38399,linux,not_applicable,1,code_not_in_use
CVE-2025-38400,linux,not_applicable,1,code_not_in_use
CVE-2025-38401,linux,not_applicable,1,code_not_in_use
CVE-2025-38403,linux,not_applicable,1,code_not_in_use
CVE-2025-38404,linux,not_applicable,1,code_not_in_use
CVE-2025-38406,linux,not_applicable,1,code_not_in_use
CVE-2025-38408,linux,not_applicable,1,code_not_in_use
CVE-2025-38409,linux,not_applicable,1,code_not_in_use
CVE-2025-38410,linux,not_applicable,1,code_not_in_use
CVE-2025-38412,linux,not_applicable,1,code_not_in_use
CVE-2025-38415,linux,not_applicable,1,code_not_in_use
CVE-2025-38416,linux,not_applicable,1,code_not_in_use
CVE-2025-38418,linux,not_applicable,1,code_not_in_use
CVE-2025-38419,linux,not_applicable,1,code_not_in_use
CVE-2025-38420,linux,not_applicable,1,code_not_in_use
CVE-2025-38422,linux,not_applicable,1,code_not_in_use
CVE-2025-38424,linux,not_applicable,1,code_not_in_use
CVE-2025-38425,linux,not_applicable,1,code_not_in_use
CVE-2025-38426,linux,not_applicable,1,code_not_in_use
CVE-2025-38428,linux,not_applicable,1,code_not_in_use
CVE-2025-38429,linux,not_applicable,1,code_not_in_use
CVE-2025-38430,linux,not_applicable,1,code_not_in_use
CVE-2025-38436,linux,not_applicable,1,code_not_in_use
CVE-2025-38437,linux,not_applicable,1,code_not_in_use
CVE-2025-38438,linux,not_applicable,1,code_not_in_use
CVE-2025-38439,linux,not_applicable,1,code_not_in_use
CVE-2025-38441,linux,not_applicable,1,code_not_in_use
CVE-2025-38443,linux,not_applicable,1,code_not_in_use
CVE-2025-38444,linux,not_applicable,1,code_not_in_use
CVE-2025-38445,linux,not_applicable,1,code_not_in_use
CVE-2025-38448,linux,not_applicable,1,code_not_in_use
CVE-2025-38449,linux,not_applicable,1,code_not_in_use
CVE-2025-38451,linux,not_applicable,1,code_not_in_use
CVE-2025-38455,linux,not_applicable,1,code_not_in_use
CVE-2025-38456,linux,not_applicable,1,code_not_in_use
CVE-2025-38457,linux,not_applicable,1,code_not_in_use
CVE-2025-38458,linux,not_applicable,1,code_not_in_use
CVE-2025-38459,linux,not_applicable,1,code_not_in_use
CVE-2025-38460,linux,not_applicable,1,code_not_in_use
CVE-2025-38462,linux,not_applicable,1,code_not_in_use
CVE-2025-38464,linux,not_applicable,1,code_not_in_use
CVE-2025-38465,linux,not_applicable,1,code_not_in_use
CVE-2025-38466,linux,not_applicable,1,code_not_in_use
CVE-2025-38467,linux,not_applicable,1,code_not_in_use
CVE-2025-38468,linux,not_applicable,1,code_not_in_use
CVE-2025-38470,linux,not_applicable,1,code_not_in_use
CVE-2025-38471,linux,not_applicable,1,code_not_in_use
CVE-2025-38472,linux,not_applicable,1,code_not_in_use
CVE-2025-38473,linux,not_applicable,1,code_not_in_use
CVE-2025-38474,linux,not_applicable,1,code_not_in_use
CVE-2025-38476,linux,not_applicable,1,code_not_in_use
CVE-2025-38477,linux,not_applicable,1,code_not_in_use
CVE-2025-38478,linux,not_applicable,1,code_not_in_use
CVE-2025-38480,linux,not_applicable,1,code_not_in_use
